Bar, Hd, Package  [VF_Sweep.1], field-amp  [VF_Sweep.1], field-angle  [VF_Sweep.1], Cycle  [VF_Sweep.1], pts/cycle  [VF_Sweep.1], Pre-ColdMR Ch0  [VF_Sweep.1], BeforeColdMR Ch0  [VF_Sweep.1], BeforeHotMR Ch0  [VF_Sweep.1], HotMR current Ch0  [VF_Sweep.1], HotMR Voltage Ch0  [VF_Sweep.1], asy Ch0  [VF_Sweep.1], amp Ch0  [VF_Sweep.1], bias Ch0  [VF_Sweep.1], B-jump Ch0  [VF_Sweep.1], dV_field Ch0  [VF_Sweep.1], Hys Ch0  [VF_Sweep.1], TCR Ch0  [VF_Sweep.1], TCR2 Ch0  [VF_Sweep.1], OL (%) Ch0  [VF_Sweep.1], CLP (%) Ch0  [VF_Sweep.1], Pre-ColdMR Ch1  [VF_Sweep.1], BeforeColdMR Ch1  [VF_Sweep.1], BeforeHotMR Ch1  [VF_Sweep.1], HotMR current Ch1  [VF_Sweep.1], HotMR Voltage Ch1  [VF_Sweep.1], asy Ch1  [VF_Sweep.1], amp Ch1  [VF_Sweep.1], bias Ch1  [VF_Sweep.1], B-jump Ch1  [VF_Sweep.1], dV_field Ch1  [VF_Sweep.1], Hys Ch1  [VF_Sweep.1], TCR Ch1  [VF_Sweep.1], TCR2 Ch1  [VF_Sweep.1], OL (%) Ch1  [VF_Sweep.1], CLP (%) Ch1  [VF_Sweep.1], Package  [VF_Sweep.2], field-amp  [VF_Sweep.2], field-angle  [VF_Sweep.2], Cycle  [VF_Sweep.2], pts/cycle  [VF_Sweep.2], Pre-ColdMR Ch0  [VF_Sweep.2], BeforeColdMR Ch0  [VF_Sweep.2], BeforeHotMR Ch0  [VF_Sweep.2], HotMR current Ch0  [VF_Sweep.2], HotMR Voltage Ch0  [VF_Sweep.2], asy Ch0  [VF_Sweep.2], amp Ch0  [VF_Sweep.2], bias Ch0  [VF_Sweep.2], B-jump Ch0  [VF_Sweep.2], dV_field Ch0  [VF_Sweep.2], Hys Ch0  [VF_Sweep.2], TCR Ch0  [VF_Sweep.2], TCR2 Ch0  [VF_Sweep.2], OL (%) Ch0  [VF_Sweep.2], CLP (%) Ch0  [VF_Sweep.2], Pre-ColdMR Ch1  [VF_Sweep.2], BeforeColdMR Ch1  [VF_Sweep.2], BeforeHotMR Ch1  [VF_Sweep.2], HotMR current Ch1  [VF_Sweep.2], HotMR Voltage Ch1  [VF_Sweep.2], asy Ch1  [VF_Sweep.2], amp Ch1  [VF_Sweep.2], bias Ch1  [VF_Sweep.2], B-jump Ch1  [VF_Sweep.2], dV_field Ch1  [VF_Sweep.2], Hys Ch1  [VF_Sweep.2], TCR Ch1  [VF_Sweep.2], TCR2 Ch1  [VF_Sweep.2], OL (%) Ch1  [VF_Sweep.2], CLP (%) Ch1  [VF_Sweep.2], Package  [VF_Sweep.3], field-amp  [VF_Sweep.3], field-angle  [VF_Sweep.3], Cycle  [VF_Sweep.3], pts/cycle  [VF_Sweep.3], Pre-ColdMR Ch0  [VF_Sweep.3], BeforeColdMR Ch0  [VF_Sweep.3], BeforeHotMR Ch0  [VF_Sweep.3], HotMR current Ch0  [VF_Sweep.3], HotMR Voltage Ch0  [VF_Sweep.3], asy Ch0  [VF_Sweep.3], amp Ch0  [VF_Sweep.3], bias Ch0  [VF_Sweep.3], B-jump Ch0  [VF_Sweep.3], dV_field Ch0  [VF_Sweep.3], Hys Ch0  [VF_Sweep.3], TCR Ch0  [VF_Sweep.3], TCR2 Ch0  [VF_Sweep.3], OL (%) Ch0  [VF_Sweep.3], CLP (%) Ch0  [VF_Sweep.3], Pre-ColdMR Ch1  [VF_Sweep.3], BeforeColdMR Ch1  [VF_Sweep.3], BeforeHotMR Ch1  [VF_Sweep.3], HotMR current Ch1  [VF_Sweep.3], HotMR Voltage Ch1  [VF_Sweep.3], asy Ch1  [VF_Sweep.3], amp Ch1  [VF_Sweep.3], bias Ch1  [VF_Sweep.3], B-jump Ch1  [VF_Sweep.3], dV_field Ch1  [VF_Sweep.3], Hys Ch1  [VF_Sweep.3], TCR Ch1  [VF_Sweep.3], TCR2 Ch1  [VF_Sweep.3], OL (%) Ch1  [VF_Sweep.3], CLP (%) Ch1  [VF_Sweep.3], Package  [VF_Sweep.4], field-amp  [VF_Sweep.4], field-angle  [VF_Sweep.4], Cycle  [VF_Sweep.4], pts/cycle  [VF_Sweep.4], Pre-ColdMR Ch0  [VF_Sweep.4], BeforeColdMR Ch0  [VF_Sweep.4], BeforeHotMR Ch0  [VF_Sweep.4], HotMR current Ch0  [VF_Sweep.4], HotMR Voltage Ch0  [VF_Sweep.4], asy Ch0  [VF_Sweep.4], amp Ch0  [VF_Sweep.4], bias Ch0  [VF_Sweep.4], B-jump Ch0  [VF_Sweep.4], dV_field Ch0  [VF_Sweep.4], Hys Ch0  [VF_Sweep.4], TCR Ch0  [VF_Sweep.4], TCR2 Ch0  [VF_Sweep.4], OL (%) Ch0  [VF_Sweep.4], CLP (%) Ch0  [VF_Sweep.4], Pre-ColdMR Ch1  [VF_Sweep.4], BeforeColdMR Ch1  [VF_Sweep.4], BeforeHotMR Ch1  [VF_Sweep.4], HotMR current Ch1  [VF_Sweep.4], HotMR Voltage Ch1  [VF_Sweep.4], asy Ch1  [VF_Sweep.4], amp Ch1  [VF_Sweep.4], bias Ch1  [VF_Sweep.4], B-jump Ch1  [VF_Sweep.4], dV_field Ch1  [VF_Sweep.4], Hys Ch1  [VF_Sweep.4], TCR Ch1  [VF_Sweep.4], TCR2 Ch1  [VF_Sweep.4], OL (%) Ch1  [VF_Sweep.4], CLP (%) Ch1  [VF_Sweep.4]
7,32, ,6000,90,1,12,362.2177976,362.103184,357.7290085,0.390549644,139.7109369,-100,7947.884726,0.390549644,24.88273327,999.13925,32.61115365,0,0,100.0429113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,361.3964842,361.4903162,357.8472732,0.390392414,139.700861,2.278662024,24309.16163,0.390392414,64.13361104,-4375.098198,1.394737704,125.1631389,-125.1631389,199.3633169,0.407978724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,359.6174548,360.5537596,357.2293062,0.391240158,139.76245,-99.01241957,7575.453579,0.391240158,27.21831513,1002.682142,36.59678756,0,0,99.94286616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,361.7816362,361.6211772,357.7482138,0.390474108,139.6914148,-99.01073885,10567.24576,0.390474108,15.06656655,248.0599585,1.80653613,41.66889381,-41.66889381,199.8909036,0.298051553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,33, ,6000,90,1,12,425.6075437,424.4706022,420.3814492,0.332491854,139.7734076,-100,13995.70307,0.332491854,26.63558971,997.1411756,31.19619769,0,0,99.84870631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,424.2368409,423.2905862,419.3729964,0.332842698,139.5852398,21.50542526,50111.3603,0.332842698,49.28103455,-3878.397025,2.071822601,123.2069363,-123.2069363,198.3450755,1.339374712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,418.5521335,422.002254,418.2768867,0.33380014,139.6208834,-100,13670.88064,0.33380014,31.12867711,1004.585272,34.89045894,0,0,100.007397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,424.505742,423.3899599,418.8858933,0.333115489,139.5373792,-14.63375605,31483.46769,0.333115489,20.90410849,502.2245126,0.319779377,37.74697848,37.74697848,199.8886169,0.857704498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,34, ,6000,90,1,12,354.7365538,355.7863386,352.5163855,0.398250429,140.3898019,-98.6267698,7685.910838,0.398250429,22.35677766,2995.722456,39.74146843,0,0,99.7837001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,354.3666417,354.25228,350.8971447,0.39804908,139.6742857,25.15524448,32390.93012,0.39804908,35.56722076,-4628.517614,2.067893382,170.526724,-170.526724,198.199148,0.136197431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,349.5920416,351.0764763,348.4907736,0.401577948,139.9462096,-69.79122216,7969.170105,0.401577948,23.16944036,1996.275266,41.39650131,0,0,100.0080098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,353.8198971,353.7248056,350.6775381,0.398385628,139.7048913,-21.4203768,18224.06238,0.398385628,17.45891329,504.1374387,1.784315006,42.07198844,42.07198844,200.1296409,4.721356919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,35, ,6000,90,1,12,439.8814681,439.6211315,434.919086,0.320329056,139.3172204,-100,4654.192829,0.320329056,28.85286716,2999.788919,51.21842149,0,0,99.99466614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,439.9438128,439.2238884,435.3991635,0.320779456,139.6671066,24.84299876,24126.66155,0.320779456,58.32772149,-4129.519451,1.768854414,148.4304668,-148.4304668,198.5982734,0.488044031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,434.2905926,436.2096773,432.4416311,0.322878657,139.6261732,-63.69190257,4782.912691,0.322878657,26.14088216,4996.556799,48.29019747,0,0,100.065759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,438.54855,438.0520591,434.6306418,0.321517057,139.7411646,-4.855473659,14832.25623,0.321517057,36.34472334,502.1261114,1.245137386,26.75962929,26.75962929,200.0514643,0.250825484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,36, ,6000,90,1,12,414.6664813,414.072254,408.5034935,0.341906201,139.6698775,-100,18543.44382,0.341906201,25.08527486,995.1338152,31.51229828,0,0,99.94445146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,414.2765433,413.2491774,408.0994327,0.341947519,139.5485887,-10.25444941,44138.92242,0.341947519,16.5834976,-4498.807335,1.334357464,166.7450688,-166.7450688,198.9509711,0.280366545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,410.9488452,413.8033529,408.7922898,0.340947092,139.3765423,-100,18650.34932,0.340947092,26.38125968,998.6724799,32.3569737,0,0,100.0067774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,413.5845796,413.3611461,407.7322329,0.342137474,139.5004761,-94.58609737,23459.40902,0.342137474,42.18699332,248.3404906,1.67814725,52.0990096,-52.0990096,199.8541886,0.329603857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,37, ,6000,90,1,12,572.1592632,571.6509331,565.5343745,0.247183317,139.7906626,-100,22188.09256,0.247183317,24.52157693,995.1132344,29.98819475,0,0,99.96269931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,571.2589799,570.5826338,563.5094915,0.247775607,139.6239061,-45.00230515,38711.01239,0.247775607,31.4452325,-5627.12303,32.68139823,246.7666422,-246.7666422,198.1281376,0.463660607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,564.7223535,569.1985804,562.2111027,0.247830556,139.3330899,-100,21394.42503,0.247830556,27.82255168,1004.507234,32.29810498,0,0,99.87697354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,572.1547291,570.9813883,564.3587558,0.247381099,139.6116891,-78.32428196,30181.43228,0.247381099,31.47740579,250.3002777,1.580214094,49.74696801,-49.74696801,199.7405452,0.411786046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,38, ,6000,90,1,12,522.6844869,520.1171428,512.7217353,0.272108796,139.5160938,-100,23257.18533,0.272108796,28.30837516,999.2020208,30.03188218,0,0,100.0256383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,528.6351985,526.2599266,518.8005657,0.269186306,139.654008,-25.76179068,49309.26679,0.269186306,20.30899467,-4879.891161,6.920024575,142.2692421,-142.2692421,197.0335875,0.039182423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,516.5472447,522.1431581,515.9629851,0.270809764,139.7278141,-100,23776.1959,0.270809764,30.30728417,998.6177114,31.57620581,0,0,100.0202812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,527.8667838,526.2142072,518.1289192,0.269253759,139.508159,-95.54923332,30652.683,0.269253759,25.42508684,254.1370428,1.3585089,53.88466294,-53.88466294,199.7157963,1.076209561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,39, ,6000,90,1,12,422.189918,421.5019846,416.2562647,0.335608094,139.6989717,-100,12637.09137,0.335608094,18.7212837,999.1450294,28.14436596,0,0,99.96637128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,423.5487816,423.0947355,415.9230239,0.335724366,139.6354935,-5.674362675,32930.64671,0.335724366,48.51258432,-5871.535482,12.33740603,242.1894614,-242.1894614,195.6296168,2.005513601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,403.9566613,406.1911223,401.4525336,0.347931391,139.6779383,-69.54891081,9805.884148,0.347931391,28.70299014,998.6434423,36.8164516,0,0,100.0220017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,421.5463187,420.5723552,414.3429807,0.336118527,139.2683522,-58.52521424,20320.78551,0.336118527,10.80317885,371.2381736,1.056262283,38.26496477,38.26496477,199.9791092,0.717851782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,40, ,6000,90,1,12,315.3029343,315.0739591,313.0626331,0.44723023,140.0110733,-95.41445939,14842.92411,0.44723023,25.6803851,997.1007943,37.78616374,0,0,99.90050817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,314.8194162,314.755686,311.8303134,0.448367952,139.8147189,-1.004088476,40130.78491,0.448367952,10.32491566,-5379.522259,4.537145736,176.1342291,-176.1342291,197.3748076,0.169044901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,307.9635091,310.8171353,308.9987241,0.452411062,139.7944411,-68.32808901,15530.5174,0.452411062,27.20666948,1002.675545,35.1524576,0,0,99.95351054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,314.4185206,314.096469,311.5065538,0.447914123,139.5281849,-88.33669877,19716.34374,0.447914123,44.67163188,246.3345103,1.490330791,49.29618094,-49.29618094,199.7649427,0.227724911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,41, ,6000,90,1,12,433.3924504,432.9133405,428.9581113,0.32561699,139.676049,-100,13477.04515,0.32561699,21.21602931,997.1632426,34.06893814,0,0,100.1000912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,433.1347588,433.2158699,428.9553485,0.325247954,139.5168495,-4.446544132,39736.48902,0.325247954,20.26851628,-4253.420259,2.402391167,129.4886635,-129.4886635,198.8306665,0.085267295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,430.0214258,432.2881297,429.3633967,0.326502936,140.1884095,-100,13417.21938,0.326502936,22.65392522,998.6081531,35.11329005,0,0,99.97035192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,432.5227727,431.8843373,427.6921867,0.32612168,139.4796946,-80.46225696,20700.82398,0.32612168,5.088866553,879.1323935,1.979516641,43.18128329,43.18128329,199.8280704,0.116067141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,42, ,6000,90,1,12,479.4804586,478.3328114,472.0883754,0.296136027,139.8023759,-100,13919.25204,0.296136027,20.90756911,2002.734081,35.53313393,0,0,99.92441388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,478.9218748,478.0324231,471.5323658,0.296733358,139.9193825,6.524022281,43603.9919,0.296733358,41.58059015,-4498.828926,6.087045055,134.1830628,-134.1830628,199.4454152,0.179978691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,478.2911223,481.8903664,475.8956834,0.294014569,139.9202641,-100,14674.29101,0.294014569,20.77250154,998.7079193,33.47668846,0,0,99.94131033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,478.0208358,477.9243589,472.4213437,0.296644736,140.1413046,-35.21648469,28629.96749,0.296644736,28.72194409,502.2411885,1.637119673,47.57911143,47.57911143,199.5929659,0.591124241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,43, ,6000,90,1,12,392.8300761,392.2415165,389.9828487,0.359292411,140.1178781,-75.96547186,10622.15952,0.359292411,24.20764315,2000.699639,38.16865604,0,0,99.96817969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,392.0544823,391.5815438,389.4285037,0.35920165,139.8833611,25.43353708,39480.97631,0.35920165,26.73880587,-3996.135315,2.108642037,136.860809,-136.860809,198.5451567,0.507801428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,386.9344042,389.2300763,386.828284,0.361543884,139.8554004,-56.05679734,11123.05863,0.361543884,25.26213284,1996.198694,39.44318771,0,0,100.1697566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,391.4975359,390.956459,388.545128,0.360410216,140.0356334,-15.28942825,22687.31655,0.360410216,18.73358833,371.2994346,1.306311314,26.6822295,26.6822295,199.9245398,6.100611677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,44, ,6000,90,1,12,458.148479,457.4042465,450.8018447,0.309335946,139.4492149,-100,16815.14666,0.309335946,22.15903814,995.2042135,29.47022357,0,0,100.0079481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,457.5196158,456.7746275,450.7489871,0.310832757,140.1075502,0.470336518,46350.87628,0.310832757,60.75438619,-4251.26733,2.646912173,90.17617131,-90.17617131,197.7582109,0.322756267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,450.1823317,454.3008635,449.7365233,0.311540076,140.1109509,-100,16341.04949,0.311540076,24.76966073,1002.563067,34.24701318,0,0,100.0599582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,456.4001812,456.0296393,450.8220023,0.310522035,139.9901658,-68.79639479,25374.17365,0.310522035,9.789346876,248.2039666,1.76455813,39.34082705,-39.34082705,199.9557348,1.955777113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,45, ,6000,90,1,12,429.668013,428.8007283,423.4958499,0.329712419,139.6318409,-100,23816.91521,0.329712419,26.02489586,999.1632475,29.15137283,0,0,99.95580163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,430.0476232,428.3532315,422.2910549,0.330180955,139.4324637,-21.50525474,48555.70142,0.330180955,15.08253294,-4752.394713,0.709862839,188.8725732,-188.8725732,197.1739437,6.165577645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,424.6378624,430.1127389,424.2811105,0.328962962,139.5727709,-100,24031.79677,0.328962962,28.07985921,996.6371017,29.52604838,0,0,99.98736655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,429.134619,427.7629087,422.3303062,0.331893386,140.1686355,10.70343869,64181.92745,0.331893386,75.3981609,373.2603658,0.822802988,24.48216467,-24.48216467,199.6488454,0.074804289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,46, ,6000,90,1,12,358.3459998,358.1288638,356.8473422,0.392323891,139.9997379,-78.43832952,9584.465833,0.392323891,24.6458514,1996.7612,39.93593135,0,0,100.0320271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,358.38517,358.5562087,356.5471847,0.39231823,139.8799604,9.375141826,30526.88515,0.39231823,58.52583806,-4129.597908,4.598586375,139.1326909,-139.1326909,199.1963862,0.213392908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,357.0070362,358.3087189,356.2611346,0.392692624,139.9011199,-71.86906234,9876.793426,0.392692624,23.50578304,1996.207268,40.36579669,0,0,100.0083725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,359.1534588,357.2855094,355.6670618,0.393007877,139.7799569,-57.84348787,15495.75548,0.393007877,11.3759022,500.1832034,2.703381303,28.77126409,-28.77126409,199.9961255,0.202132817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,47, ,6000,90,1,12,493.3544949,492.245892,486.9032236,0.286770691,139.6295738,-100,19610.86146,0.286770691,26.66391788,997.2038166,32.14916288,0,0,100.0283235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,493.0075055,492.2399724,486.6898453,0.286909617,139.6359972,-15.74360799,45069.7232,0.286909617,48.57482832,-4125.607769,2.286498524,127.6051344,-127.6051344,197.6400575,0.409291313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,485.5284029,490.5559085,485.295816,0.28901845,140.2594447,-100,19314.11306,0.28901845,30.33022125,998.6627123,34.24015017,0,0,99.9653383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,492.672985,491.7821478,485.4647294,0.287337899,139.4924154,-73.77147455,27985.00793,0.287337899,17.1868446,248.2012955,2.247302036,47.14822556,-47.14822556,199.7484495,0.256240675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,48, ,6000,90,1,12,416.95107,416.36843,413.1114568,0.338422056,139.8060284,-100,9872.637109,0.338422056,23.40596535,999.1618282,33.33966722,0,0,100.0049549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,416.6272551,415.8997738,411.7985223,0.339031563,139.6126967,26.52266648,39640.64184,0.339031563,77.82663358,-4129.677451,1.027945526,152.2687528,152.2687528,198.4548295,0.056350927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,412.2900759,416.464655,412.2078222,0.338253102,139.4305745,-100,9698.95346,0.338253102,25.48859195,1002.482192,35.47725462,0,0,99.87913717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,416.037562,415.4744441,412.5101463,0.339537007,140.0624605,-0.87732187,26573.09462,0.339537007,35.10235422,504.2878502,0.594232114,41.95687972,41.95687972,199.8292354,0.234881684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,49, ,6000,90,1,12,384.7394912,384.535076,381.9215748,0.366377095,139.9273172,-100,19242.95188,0.366377095,24.9581598,995.1760122,31.03227274,0,0,100.1997328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,384.3631556,383.9355588,380.7802286,0.368301853,140.2420638,-6.505977613,44919.3779,0.368301853,64.14024047,-4877.93588,8.205352683,161.2869421,-161.2869421,198.3097184,1.31920252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,380.9431369,383.2127376,380.497431,0.367539521,139.8478434,-100,18727.95908,0.367539521,34.44437869,996.6373192,34.78021298,0,0,100.0196334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,384.2112612,383.7949998,379.5725772,0.36788291,139.6382643,-80.37034784,26089.80318,0.36788291,7.959611057,500.3738436,2.168008864,47.93279744,-47.93279744,200.223417,1.112718368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,50, ,6000,90,1,12,126.4808463,126.4821058,128.870763,1.084531991,139.7644652,-54.6459516,421.5512516,1.084531991,22.6770242,1003.191191,5.737775113,0,0,99.97485787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,126.0512343,126.0924196,128.6994845,1.086194543,139.7926778,-25.65338006,862.6245957,1.086194543,13.25740984,-4002.036783,18.04140242,103.4281304,-103.4281304,199.7875513,0.167414976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,125.6779215,125.741022,128.3818352,1.088462175,139.7387716,-30.01968504,255.9283368,1.088462175,33.95669291,1003.004509,46.43531291,0,0,99.99729605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,125.6432856,125.6872418,128.3747456,1.088466363,139.7315925,-81.14081246,598.383626,1.088466363,10.54514839,-8870.66678,9.453452351,44.13480673,-44.13480673,199.8033224,0.063033219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,51, ,6000,90,1,12,301.6716017,301.369576,300.1782284,0.466090812,139.9103141,-100,7427.71542,0.466090812,23.17801065,1996.721382,38.04240453,0,0,99.99180807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,299.9486196,299.7579328,299.2669667,0.467712061,139.9707696,3.138198523,22455.06662,0.467712061,31.76451452,-5001.620859,10.05188985,186.4212515,-186.4212515,198.1715587,0.098458738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,295.6264283,296.8238253,296.3933042,0.47202874,139.9061578,-48.41422354,7668.403929,0.47202874,24.01740987,1996.160554,38.31222284,0,0,99.97425316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,300.9743481,300.6025467,299.7418663,0.46680632,139.9213976,-87.69782508,10887.03023,0.46680632,38.23229986,246.1491531,1.618283877,37.06956685,-37.06956685,199.5236454,0.114673959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,52, Dead Head: Ch0,6000,90,0,0,95.96700948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dead Head: Ch0,8000,180,0,0,95.96242493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dead Head: Ch0,6000,90,0,0,95.97171997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dead Head: Ch0,10000,-90,0,0,95.96339474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,53, ,6000,90,1,12,135.2769974,135.302691,137.2707827,1.018386362,139.794693,44.86238532,274.5687865,1.018386362,60.87155963,1003.202573,11.86319551,0,0,99.96333106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,134.9735863,135.0000356,137.1131462,1.019847452,139.8344928,25.30943235,1180.393884,1.019847452,28.00896287,-4251.344909,14.76280326,125.3230224,-125.3230224,199.8140054,0.057970177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,134.6715607,134.7321421,136.8784376,1.020826961,139.7291995,-0.036271309,347.2413506,1.020826961,40.84149438,1002.881313,51.27753304,0,0,99.99071579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,134.6035482,134.6332722,136.8363328,1.021711741,139.8072879,-51.32254995,661.8619142,1.021711741,31.76022835,252.2103691,3.579107404,48.45088623,48.45088623,199.8759494,0.070794861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
